method,dc_mode,tau,std,inference_valid,baseline_min,negative_fraction,negative_mass,rank,stable_rank,solver,rep,n_rows,n_cols,margin,noise,tau_true,tau_error,pattern,outcome_mode,method_non_neg,std_available,max_negative_magnitude,projected_design_min_eigenvalue,projected_design_condition_number,residual_frobenius_norm,tau_raw,tau_shift
nonnegative_nnmf,non-convex,-0.2573485335801304,,False,0.0,0.0,0.0,2,1.4173426873113404,DebiasConvex,0,20,20,1.0,0.2,-0.2,-0.05734853358013037,sparse,intermittent,nnmf,False,-0.0,44.4059802119718,1.0,8.897719775037462,,
final_clip,non-convex,-0.21437269821451507,,False,0.0,0.0,0.0,9,1.4372998721342953,DebiasConvex,0,20,20,1.0,0.2,-0.2,-0.014372698214515062,sparse,intermittent,,,,,,,-0.20148348347227765,-0.01288921474223742
raw,non-convex,-0.10269770136548913,0.08296200364058208,True,-0.6060906068284674,0.1825,15.210669810631806,2,1.468578355594406,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.09730229863451088,sparse,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.148501335309502,,False,0.0,0.0,0.0,11,1.4052091873030481,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.05149866469049802,sparse,intermittent,svd,False,-0.0,9.932204917106949,1.0,10.29417158940903,,
nonnegative_nnmf,non-convex,-0.17743750943860034,,False,0.0,0.0,0.0,2,1.3896053736224157,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.022562490561399667,sparse,intermittent,nnmf,False,-0.0,37.883016734518215,1.0,10.770603661098454,,
final_clip,non-convex,-0.1354699269509816,,False,0.0,0.0,0.0,11,1.4044919722605713,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.06453007304901842,sparse,intermittent,,,,,,,-0.10269770136548913,-0.03277222558549246
raw,non-convex,0.058432559375326674,0.14960613892923869,True,1.5737827330014666,0.0,0.0,2,1.028134098008419,DebiasConvex,0,20,20,1.0,0.2,-0.2,0.25843255937532666,row,dense,,,,,,,,
nonnegative_svd,non-convex,0.05843252610726658,,False,1.5737827259785708,0.0,0.0,2,1.0281340979163525,DebiasConvex,0,20,20,1.0,0.2,-0.2,0.2584325261072666,row,dense,svd,False,-0.0,26.34462514198624,1.0,15.249402840046356,,
nonnegative_nnmf,non-convex,0.05816358534180225,,False,1.576376149276318,0.0,0.0,2,1.0281293662812843,DebiasConvex,0,20,20,1.0,0.2,-0.2,0.2581635853418023,row,dense,nnmf,False,-0.0,26.34388511960245,1.0,15.24940597293729,,
final_clip,non-convex,0.058432559375326674,,False,1.5737827330014666,0.0,0.0,2,1.028134098008419,DebiasConvex,0,20,20,1.0,0.2,-0.2,0.25843255937532666,row,dense,,,,,,,0.058432559375326674,0.0
raw,non-convex,-0.09905636675525806,0.20456498479483387,True,0.4695836282495733,0.0,0.0,2,1.0277642563740763,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.10094363324474195,row,dense,,,,,,,,
nonnegative_svd,non-convex,-0.09905634989688401,,False,0.469583628860903,0.0,0.0,2,1.027764256437619,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.100943650103116,row,dense,svd,False,-0.0,17.908188111025225,1.0,17.27677915941675,,
nonnegative_nnmf,non-convex,-0.0991445043173075,,False,0.4772864485165334,0.0,0.0,2,1.027754148787267,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.10085549568269252,row,dense,nnmf,False,-0.0,17.907882675176715,1.0,17.276785828029286,,
final_clip,non-convex,-0.09905636675525806,,False,0.4695836282495733,0.0,0.0,2,1.0277642563740763,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.10094363324474195,row,dense,,,,,,,-0.09905636675525806,0.0
raw,non-convex,-0.08705808503398148,0.0701998329886105,True,-0.28744639729828814,0.115,4.899580777327972,2,1.275066972257546,DebiasConvex,0,20,20,1.0,0.2,-0.2,0.11294191496601853,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.10573800406778591,,False,0.0,0.0,0.0,11,1.2666582715712116,DebiasConvex,0,20,20,1.0,0.2,-0.2,0.0942619959322141,row,intermittent,svd,False,-0.0,3.8695184656967747,1.0,9.453027517746033,,
nonnegative_nnmf,non-convex,-0.16514558023667583,,False,0.0,0.0,0.0,2,1.2556695036355405,DebiasConvex,0,20,20,1.0,0.2,-0.2,0.03485441976332418,row,intermittent,nnmf,False,-0.0,33.066665647225605,1.0,9.548957348466036,,
final_clip,non-convex,-0.09435064605071267,,False,0.0,0.0,0.0,11,1.268329476959118,DebiasConvex,0,20,20,1.0,0.2,-0.2,0.10564935394928734,row,intermittent,,,,,,,-0.08705808503398148,-0.007292561016731189
raw,non-convex,-0.12850662258456047,0.10723785707786586,True,-0.5271339846309534,0.1875,16.016109128681315,2,1.5570829543939173,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.07149337741543954,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.2208287127232177,,False,0.0,0.0,0.0,11,1.4683380275529934,DebiasConvex,1,20,20,1.0,0.2,-0.2,-0.02082871272321768,row,intermittent,svd,False,-0.0,13.46538907197781,1.0,9.685512149560607,,
nonnegative_nnmf,non-convex,-0.3148567346411066,,False,0.0,0.0,0.0,2,1.4516019911365086,DebiasConvex,1,20,20,1.0,0.2,-0.2,-0.11485673464110657,row,intermittent,nnmf,False,-0.0,23.629337670527924,1.0,10.124286220370701,,
final_clip,non-convex,-0.16393717598514063,,False,0.0,0.0,0.0,11,1.4603985079297035,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.036062824014859385,row,intermittent,,,,,,,-0.12850662258456047,-0.035430553400580156
raw,non-convex,-0.24546775535382256,0.19974747656128938,True,1.461434806750989,0.0,0.0,2,1.0232680680446489,DebiasConvex,0,20,20,1.0,0.2,-0.2,-0.04546775535382255,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,-0.24546778441154762,,False,1.4614348519504166,0.0,0.0,2,1.0232680679766009,DebiasConvex,0,20,20,1.0,0.2,-0.2,-0.04546778441154761,staggered,dense,svd,False,-0.0,23.89449000508324,1.0,18.945097719408224,,
nonnegative_nnmf,non-convex,-0.24687402639412714,,False,1.4849524438651052,0.0,0.0,2,1.0232561636924824,DebiasConvex,0,20,20,1.0,0.2,-0.2,-0.04687402639412713,staggered,dense,nnmf,False,-0.0,23.88939653853795,1.0,18.94513152779178,,
final_clip,non-convex,-0.24546775535382256,,False,1.461434806750989,0.0,0.0,2,1.0232680680446489,DebiasConvex,0,20,20,1.0,0.2,-0.2,-0.04546775535382255,staggered,dense,,,,,,,-0.24546775535382256,0.0
raw,non-convex,-0.09369422773800078,0.1506926032123549,True,1.6826426228914135,0.0,0.0,2,1.034404934293696,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.10630577226199923,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,-0.09369427961550449,,False,1.6826426098106757,0.0,0.0,2,1.0344049341321309,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.10630572038449553,staggered,dense,svd,False,-0.0,26.485498950988912,1.0,14.631036581709393,,
nonnegative_nnmf,non-convex,-0.09391265753745917,,False,1.681543937157512,0.0,0.0,2,1.034396654190837,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.10608734246254084,staggered,dense,nnmf,False,-0.0,26.4846666182597,1.0,14.631050869236844,,
final_clip,non-convex,-0.09369422773800078,,False,1.6826426228914135,0.0,0.0,2,1.034404934293696,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.10630577226199923,staggered,dense,,,,,,,-0.09369422773800078,0.0
raw,non-convex,-0.2583320115315956,0.09518193070146948,True,-0.26671560744281064,0.105,3.744242705568677,2,1.5202909638944377,DebiasConvex,0,20,20,1.0,0.2,-0.2,-0.05833201153159556,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.2583321026771107,,False,0.0,0.0,0.0,11,1.5059317245739394,DebiasConvex,0,20,20,1.0,0.2,-0.2,-0.0583321026771107,staggered,intermittent,svd,False,-0.0,7.8192588675203245,1.0,10.36822379708017,,
nonnegative_nnmf,non-convex,-0.3002095868034255,,False,0.0,0.0,0.0,2,1.498051695975078,DebiasConvex,0,20,20,1.0,0.2,-0.2,-0.10020958680342551,staggered,intermittent,nnmf,False,-0.0,32.666576430448416,1.0,10.422064262077951,,
final_clip,non-convex,-0.25833201153159563,,False,0.0,0.0,0.0,11,1.5059317047740073,DebiasConvex,0,20,20,1.0,0.2,-0.2,-0.05833201153159562,staggered,intermittent,,,,,,,-0.2583320115315956,-5.551115123125783e-17
raw,non-convex,-0.1436851441557179,0.04751673732620769,True,-0.34754626604830485,0.15,4.504524025106916,2,1.5797629733501812,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.05631485584428211,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.16861759298784443,,False,0.0,0.0,0.0,11,1.5004286753550307,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.03138240701215558,staggered,intermittent,svd,False,-0.0,412312340203.3307,1.0,7.280949444637732,,
nonnegative_nnmf,non-convex,-0.2520953776251174,,False,0.0,0.0,0.0,2,1.4156814096926007,DebiasConvex,1,20,20,1.0,0.2,-0.2,-0.0520953776251174,staggered,intermittent,nnmf,False,-0.0,37.25860662895562,1.0,7.422485643444161,,
final_clip,non-convex,-0.15547646723615924,,False,0.0,0.0,0.0,12,1.5061002031459325,DebiasConvex,1,20,20,1.0,0.2,-0.2,0.04452353276384077,staggered,intermittent,,,,,,,-0.1436851441557179,-0.01179132308044134
raw,non-convex,0.11653119660782188,0.16307345595997236,True,2.80976499308449,0.0,0.0,2,1.020951833770233,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.08346880339217813,block,dense,,,,,,,,
nonnegative_svd,non-convex,0.11653117894432764,,False,2.8097649966860434,0.0,0.0,2,1.020951833733265,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.08346882105567237,block,dense,svd,False,-0.0,24.337578493180295,1.0,16.660066429838796,,
nonnegative_nnmf,non-convex,0.11652123295016573,,False,2.814574328208884,0.0,0.0,2,1.0209517775698662,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.08347876704983428,block,dense,nnmf,False,-0.0,24.339734148691186,1.0,16.660084155828603,,
final_clip,non-convex,0.11653119660782188,,False,2.80976499308449,0.0,0.0,2,1.020951833770233,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.08346880339217813,block,dense,,,,,,,0.11653119660782188,0.0
raw,non-convex,0.11003757257781599,0.12196466655522756,True,0.9942376903798523,0.0,0.0,2,1.0331836772260954,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.08996242742218402,block,dense,,,,,,,,
nonnegative_svd,non-convex,0.11003753186271478,,False,0.99423768582668,0.0,0.0,2,1.0331836770715854,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.08996246813728523,block,dense,svd,False,-0.0,22.825637017321952,1.0,11.881580990567695,,
nonnegative_nnmf,non-convex,0.1097097706723552,,False,1.0045346810987406,0.0,0.0,2,1.0331732913806395,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.09029022932764481,block,dense,nnmf,False,-0.0,22.82568212225028,1.0,11.881593518516418,,
final_clip,non-convex,0.11003757257781599,,False,0.9942376903798523,0.0,0.0,2,1.0331836772260954,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.08996242742218402,block,dense,,,,,,,0.11003757257781599,0.0
raw,non-convex,0.05026001955137042,0.07969075612713372,True,-0.4707825426587423,0.1,4.2938383164374105,2,1.4943388274132907,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.1497399804486296,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.041381629046450784,,False,0.0,0.0,0.0,11,1.4400012684855321,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.15861837095354922,block,intermittent,svd,False,-0.0,5.16550872226487,1.0,8.46950669066506,,
nonnegative_nnmf,non-convex,0.01646933766220932,,False,0.0,0.0,0.0,2,1.398910331872961,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.1835306623377907,block,intermittent,nnmf,False,-0.0,24.4237091261744,1.0,8.619451892013217,,
final_clip,non-convex,0.047869301369430524,,False,0.0,0.0,0.0,11,1.4426159567367909,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.1521306986305695,block,intermittent,,,,,,,0.05026001955137042,-0.0023907181819398937
raw,non-convex,0.16330769362380815,0.04118147092895574,True,-0.4685140980498183,0.105,5.09996873069953,2,1.5685270961498992,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.03669230637619186,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.15469582099569498,,False,0.0,0.0,0.0,10,1.5304519669431638,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.04530417900430503,block,intermittent,svd,False,-0.0,8.134591638244897,1.0,6.487773623899217,,
nonnegative_nnmf,non-convex,0.10488705697470582,,False,0.0,0.0,0.0,2,1.4974644133681272,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.09511294302529419,block,intermittent,nnmf,False,-0.0,39.511302770837574,1.0,6.582214322323197,,
final_clip,non-convex,0.15945036040254884,,False,0.0,0.0,0.0,10,1.5315936578857923,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.04054963959745117,block,intermittent,,,,,,,0.16330769362380815,-0.003857333221259307
raw,non-convex,0.29341316045124277,0.10412356186963284,True,1.091838915524357,0.0,0.0,2,1.0167636936020514,DebiasConvex,0,20,20,1.0,0.2,0.2,0.09341316045124276,sparse,dense,,,,,,,,
nonnegative_svd,non-convex,0.29341316045124277,,False,1.091838915524357,0.0,0.0,2,1.0167636936020514,DebiasConvex,0,20,20,1.0,0.2,0.2,0.09341316045124276,sparse,dense,svd,False,-0.0,45.89028908667699,1.0,14.162441077644475,,
nonnegative_nnmf,non-convex,0.293302718202027,,False,1.087111625621846,0.0,0.0,2,1.016763497780409,DebiasConvex,0,20,20,1.0,0.2,0.2,0.09330271820202701,sparse,dense,nnmf,False,-0.0,45.89174938605187,1.0,14.162455209595407,,
final_clip,non-convex,0.29341316045124277,,False,1.091838915524357,0.0,0.0,2,1.0167636936020514,DebiasConvex,0,20,20,1.0,0.2,0.2,0.09341316045124276,sparse,dense,,,,,,,0.29341316045124277,0.0
raw,non-convex,0.5111422473220772,0.13774137201783943,True,0.7565802270420393,0.0,0.0,2,1.0218111804341132,DebiasConvex,1,20,20,1.0,0.2,0.2,0.31114224732207724,sparse,dense,,,,,,,,
nonnegative_svd,non-convex,0.5111422473220772,,False,0.7565802270420393,0.0,0.0,2,1.0218111804341132,DebiasConvex,1,20,20,1.0,0.2,0.2,0.31114224732207724,sparse,dense,svd,False,-0.0,43.222025480668286,1.0,17.09871989563996,,
nonnegative_nnmf,non-convex,0.5110317168790854,,False,0.767209773093489,0.0,0.0,2,1.0218015463755847,DebiasConvex,1,20,20,1.0,0.2,0.2,0.31103171687908543,sparse,dense,nnmf,False,-0.0,43.2208279059955,1.0,17.098732148456918,,
final_clip,non-convex,0.5111422473220771,,False,0.7565802270420393,0.0,0.0,2,1.0218111804341132,DebiasConvex,1,20,20,1.0,0.2,0.2,0.3111422473220771,sparse,dense,,,,,,,0.5111422473220772,-1.1102230246251565e-16
raw,non-convex,0.11805137746804564,0.06713480321484487,True,-0.6620183010066875,0.0575,5.099768410011942,2,1.3703032042824808,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.08194862253195437,sparse,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.092022054217666,,False,0.0,0.0,0.0,9,1.3385984635854813,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.10797794578233401,sparse,intermittent,svd,False,-0.0,23753060114992.734,1.0,12.366692476939054,,
nonnegative_nnmf,non-convex,0.04140137723421818,,False,0.0,0.0,0.0,2,1.3179947255230384,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.15859862276578182,sparse,intermittent,nnmf,False,-0.0,44.252594258082155,1.0,12.542065208763336,,
final_clip,non-convex,0.10081618532251223,,False,0.0,0.0,0.0,9,1.3394411362346441,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.09918381467748778,sparse,intermittent,,,,,,,0.11805137746804564,-0.017235192145533415
raw,non-convex,0.36650118371899115,0.08360840092048251,True,-0.5432195175132521,0.13,8.232175550669453,2,1.5714214884521356,DebiasConvex,1,20,20,1.0,0.2,0.2,0.16650118371899114,sparse,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.3284727492688658,,False,0.0,0.0,0.0,9,1.5114459996778233,DebiasConvex,1,20,20,1.0,0.2,0.2,0.12847274926886582,sparse,intermittent,svd,False,-0.0,17.710931802153045,1.0,11.975939286467538,,
nonnegative_nnmf,non-convex,0.30365057018283353,,False,0.0,0.0,0.0,2,1.4807594931979602,DebiasConvex,1,20,20,1.0,0.2,0.2,0.10365057018283352,sparse,intermittent,nnmf,False,-0.0,47.85847294795042,1.0,12.121156752259429,,
final_clip,non-convex,0.33920534612066594,,False,0.0,0.0,0.0,9,1.513629822131644,DebiasConvex,1,20,20,1.0,0.2,0.2,0.13920534612066593,sparse,intermittent,,,,,,,0.36650118371899115,-0.027295837598325212
raw,non-convex,0.06423982911745169,0.12673688142080053,True,1.6134826053177274,0.0,0.0,2,1.0362986256365962,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.13576017088254833,row,dense,,,,,,,,
nonnegative_svd,non-convex,0.06423980333481036,,False,1.6134826092715897,0.0,0.0,2,1.0362986255225328,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.13576019666518965,row,dense,svd,False,-0.0,23.15003849686297,1.0,13.318014380245401,,
nonnegative_nnmf,non-convex,0.06382940530429763,,False,1.6213910892829093,0.0,0.0,2,1.036285050884374,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.13617059469570236,row,dense,nnmf,False,-0.0,23.14973025306393,1.0,13.318023570683264,,
final_clip,non-convex,0.06423982911745169,,False,1.6134826053177274,0.0,0.0,2,1.0362986256365962,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.13576017088254833,row,dense,,,,,,,0.06423982911745169,0.0
raw,non-convex,0.011536728923801925,0.11998925145088417,True,1.6288513731285903,0.0,0.0,2,1.0220007135840665,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.1884632710761981,row,dense,,,,,,,,
nonnegative_svd,non-convex,0.011536725725398957,,False,1.62885137719795,0.0,0.0,2,1.0220007135733609,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.18846327427460105,row,dense,svd,False,-0.0,23.073830894827537,1.0,10.933705298229755,,
nonnegative_nnmf,non-convex,0.01117949527027154,,False,1.6376959060428211,0.0,0.0,2,1.021989952458481,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.18882050472972847,row,dense,nnmf,False,-0.0,23.075904248653814,1.0,10.933715414027555,,
final_clip,non-convex,0.01153672892380192,,False,1.6288513731285903,0.0,0.0,2,1.0220007135840665,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.1884632710761981,row,dense,,,,,,,0.011536728923801925,-5.204170427930421e-18
raw,non-convex,0.4497529836792543,0.0578722800022979,True,-1.3774041420669085,0.2175,26.17597350005333,2,1.4789753622166157,DebiasConvex,0,20,20,1.0,0.2,0.2,0.2497529836792543,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.2853668686984699,,False,0.0,0.0,0.0,10,1.3335154442728891,DebiasConvex,0,20,20,1.0,0.2,0.2,0.08536686869846988,row,intermittent,svd,False,-0.0,9.570983098090583,1.0,9.055959795882037,,
nonnegative_nnmf,non-convex,0.20850046305394215,,False,0.0,0.0,0.0,2,1.3614842578391002,DebiasConvex,0,20,20,1.0,0.2,0.2,0.008500463053942142,row,intermittent,nnmf,False,-0.0,35.200289458045944,1.0,9.709528959026636,,
final_clip,non-convex,0.35709169710950606,,False,0.0,0.0,0.0,14,1.3092209648154145,DebiasConvex,0,20,20,1.0,0.2,0.2,0.15709169710950605,row,intermittent,,,,,,,0.4497529836792543,-0.09266128656974826
raw,non-convex,0.27811517752750253,0.11074743398055208,True,-0.5253130574040166,0.0875,4.9096545462273635,2,1.5938035642581005,DebiasConvex,1,20,20,1.0,0.2,0.2,0.07811517752750252,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.19588003139092267,,False,0.0,0.0,0.0,9,1.5520040002424091,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.004119968609077346,row,intermittent,svd,False,-0.0,12.403748834170795,1.0,11.029756800566282,,
nonnegative_nnmf,non-convex,0.11984252263052744,,False,0.0,0.0,0.0,2,1.5234489740588695,DebiasConvex,1,20,20,1.0,0.2,0.2,-0.08015747736947257,row,intermittent,nnmf,False,-0.0,25.338709773958573,1.0,11.113984143219934,,
final_clip,non-convex,0.24743544443466273,,False,0.0,0.0,0.0,11,1.556658827886646,DebiasConvex,1,20,20,1.0,0.2,0.2,0.047435444434662716,row,intermittent,,,,,,,0.27811517752750253,-0.030679733092839806
raw,non-convex,-0.12370634997793349,0.11660062510841333,True,0.7120614002563495,0.0,0.0,2,1.0463766603597267,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.3237063499779335,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,-0.12370638264269744,,False,0.7120614051660541,0.0,0.0,2,1.0463766601210214,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.32370638264269747,staggered,dense,svd,False,-0.0,22.6166010454359,1.0,10.97095355359983,,
nonnegative_nnmf,non-convex,-0.12376588713471477,,False,0.7117783724767833,0.0,0.0,2,1.0463682447780396,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.32376588713471477,staggered,dense,nnmf,False,-0.0,22.617264510917117,1.0,10.970956797984007,,
final_clip,non-convex,-0.1237063499779335,,False,0.7120614002563495,0.0,0.0,2,1.0463766603597267,DebiasConvex,0,20,20,1.0,0.2,0.2,-0.3237063499779335,staggered,dense,,,,,,,-0.12370634997793349,-1.3877787807814457e-17
raw,non-convex,0.5108147064739154,0.19972192487125903,True,1.745028729462691,0.0,0.0,2,1.0329779991415367,DebiasConvex,1,20,20,1.0,0.2,0.2,0.31081470647391535,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,0.510814598951579,,False,1.745028773660129,0.0,0.0,2,1.0329779987691838,DebiasConvex,1,20,20,1.0,0.2,0.2,0.310814598951579,staggered,dense,svd,False,-0.0,25.649333034284165,1.0,21.17490752395826,,
nonnegative_nnmf,non-convex,0.5104987545790745,,False,1.7572606047356951,0.0,0.0,2,1.0329634866759143,DebiasConvex,1,20,20,1.0,0.2,0.2,0.31049875457907444,staggered,dense,nnmf,False,-0.0,25.6440721328129,1.0,21.174921632213348,,
final_clip,non-convex,0.5108147064739154,,False,1.745028729462691,0.0,0.0,2,1.0329779991415367,DebiasConvex,1,20,20,1.0,0.2,0.2,0.31081470647391535,staggered,dense,,,,,,,0.5108147064739154,0.0
raw,non-convex,0.7472230053488234,0.07747716281400681,True,-2.0873471177954834,0.2975,48.99379463766114,2,1.4083738932455612,DebiasConvex,0,20,20,1.0,0.2,0.2,0.5472230053488234,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.3606294325313022,,False,0.0,0.0,0.0,12,1.2164053636484982,DebiasConvex,0,20,20,1.0,0.2,0.2,0.16062943253130219,staggered,intermittent,svd,False,-0.0,8.8460748836455,1.0,10.582535282543134,,
nonnegative_nnmf,non-convex,0.2568568055030023,,False,0.0,0.0,0.0,2,1.2633962977193713,DebiasConvex,0,20,20,1.0,0.2,0.2,0.05685680550300226,staggered,intermittent,nnmf,False,-0.0,33.70008922239416,1.0,12.323059538633977,,
final_clip,non-convex,0.5010986886305298,,False,0.0,0.0,0.0,15,1.216855343260406,DebiasConvex,0,20,20,1.0,0.2,0.2,0.30109868863052974,staggered,intermittent,,,,,,,0.7472230053488234,-0.2461243167182936
